5.668737391671705428e-01 4.281686749669053049e-01 3.113857712791057164e-01 2.324217106687195278e-01 1.966344809614884170e-01 2.049820981168913314e-01 2.636360313337968719e-01 3.777627027019982431e-01 5.255489542682959536e-01 6.742418326260724015e-01 8.840433422453397583e-01 1.421453253344497680e+00 3.021425210576861975e+00 7.286965231447084967e+00 1.522170201734174988e+01 2.388502852313389369e+01 2.988030966362112650e+01 3.253053899640853786e+01 3.014486582032748885e+01 2.295201367792401470e+01 1.601840011150770948e+01 1.246438097229127351e+01 1.107428355307725987e+01 8.683244054826648295e+00 4.506640654348519348e+00 1.578073022936229197e+00 5.453120224395007209e-01 3.050392042076320309e-01 3.672111432156378585e-01 8.556508448782298437e-01 2.603866819940933830e+00 7.122519577081368958e+00 1.541797891730768200e+01 2.871399356603705399e+01 5.046419512771280580e+01 8.032789986608005961e+01 1.014810120432103986e+02 9.450878760824259928e+01 6.855227867176544976e+01 4.236767549569610480e+01 2.213188910441061452e+01 9.006603651459297311e+00 2.908784936951467781e+00 9.123135396425250399e-01 3.525561402952072654e-01 1.830822618080155118e-01 1.220255879238602709e-01 1.018306844298507985e-01 1.109199710441254455e-01 1.594510878021869471e-01
4.640595163236148069e-01 3.421314510506270890e-01 2.505299280321333644e-01 1.981704874279196782e-01 1.864254046074601823e-01 2.195020189970939006e-01 3.103127114985732571e-01 4.662103592622664494e-01 6.616169979437840354e-01 8.766957566402535651e-01 1.226202382776166333e+00 2.124843760165832762e+00 4.698828912621639375e+00 1.100541762257595479e+01 2.072311959355683442e+01 2.783601559447619422e+01 2.992262362880372351e+01 3.003997573025857548e+01 2.806930494950427857e+01 2.230930618846602442e+01 1.567518915541831426e+01 1.177261411454898266e+01 1.036636099992842119e+01 8.756813148148951953e+00 5.155733187764221626e+00 1.975683635378308489e+00 6.785769070727361019e-01 3.442802656052979526e-01 3.637458167742662063e-01 7.786047433521987582e-01 2.380850246867551867e+00 7.008917480363139774e+00 1.649202898667778783e+01 3.213840636647778126e+01 5.618525582520126704e+01 8.602803591508607894e+01 1.036824599189698120e+02 9.281717418060456737e+01 6.535472995270707486e+01 3.943260244715651908e+01 2.021524987214288416e+01 8.191631177283595022e+00 2.712968849816237427e+00 9.021212877517947870e-01 3.746540067472511337e-01 2.061063365824597760e-01 1.426510819690619269e-01 1.234598335754127224e-01 1.409502901634064886e-01 2.114399694292171672e-01
3.710865713811981048e-01 2.713624778152700090e-01 2.064286391781322560e-01 1.791993389475422249e-01 1.917009077517824456e-01 2.553003259896464150e-01 3.916523524422768632e-01 6.100658061404482524e-01 8.839371193569298679e-01 1.220786327041518460e+00 1.828291331531343822e+00 3.375622049083732978e+00 7.580072468585884238e+00 1.681944447686247557e+01 2.813915050039326005e+01 3.212861713660345941e+01 2.925756018003232839e+01 2.640796884716334247e+01 2.445013098021835063e+01 2.045951222636150746e+01 1.482261836906601005e+01 1.084191004044759410e+01 9.304759080186119746e+00 8.348095130264153951e+00 5.670851117083241633e+00 2.471825122623323434e+00 8.721942606403016995e-01 4.074251173430845641e-01 3.771503315740606377e-01 7.307191267900483567e-01 2.208758578604863576e+00 6.976894327550153818e+00 1.808874326955158196e+01 3.759167184717416887e+01 6.593859525222782736e+01 9.617432572786428580e+01 1.080314532338720710e+02 9.057615648792028651e+01 6.049694846872663589e+01 3.484343626921700832e+01 1.714599464967059106e+01 6.837564425019336589e+00 2.346681748904900555e+00 8.519814688682599835e-01 3.921650732885331725e-01 2.333553662472986900e-01 1.701670371381265867e-01 1.547764030803280566e-01 1.865278057461278727e-01 2.899837934539398199e-01
2.921704966604324327e-01 2.184386552907370271e-01 1.798280200951676844e-01 1.774506731284412053e-01 2.191264265941641476e-01 3.277358175485411418e-01 5.361954943736445545e-01 8.555101559125873889e-01 1.264712647653014610e+00 1.827467309503177484e+00 2.918657419263674058e+00 5.635053245751231010e+00 1.248004125970891032e+01 2.554429379334213834e+01 3.754086240463890789e+01 3.653235302934325546e+01 2.805532953053566914e+01 2.210304645211034114e+01 1.952333455729886680e+01 1.708063057575958510e+01 1.323380458532461645e+01 9.863079300613108558e+00 8.332259361062179792e+00 7.760820436956856305e+00 6.014621976423687677e+00 3.040732978231924122e+00 1.133084431688899940e+00 4.949340175352436866e-01 4.039000281108673374e-01 7.106534716984354016e-01 2.124377003490944826e+00 7.203578244021908716e+00 2.067421416280284774e+01 4.614138004342595423e+01 8.139339344837370049e+01 1.121934291822837508e+02 1.154889230932735700e+02 8.875807213962605147e+01 5.481973693700546590e+01 2.921775800131853629e+01 1.338941580237181839e+01 5.188461126081584496e+00 1.874885248783433322e+00 7.687550566729610679e-01 4.042764856634440407e-01 2.653094795441862663e-01 2.071151096222786925e-01 2.009319846242237917e-01 2.567611205369325633e-01 4.083702440866522343e-01
2.321640891860851930e-01 1.857038879359888539e-01 1.732315439686061831e-01 1.999542959602861880e-01 2.855570272866989612e-01 4.704584376113291055e-01 8.008764070292018200e-01 1.288246652368328249e+00 1.933790824426917521e+00 2.915807947110492737e+00 4.909850575732873423e+00 9.679401483995869526e+00 2.051021487177061431e+01 3.775451452247916251e+01 4.828373264648831764e+01 4.030615721593904510e+01 2.615704399880332431e+01 1.749791502834255397e+01 1.404578294050643628e+01 1.259245638565746717e+01 1.092901656861132764e+01 9.046536882661360579e+00 7.932385424709912591e+00 7.508105819007035997e+00 6.282254971957298650e+00 3.595804680950079213e+00 1.435010059239204105e+00 5.990181914856270717e-01 4.382440219280150373e-01 7.136230211721366068e-01 2.154084357213906120e+00 7.933590680454593702e+00 2.513705191410208428e+01 5.954689170212073890e+01 1.043636451305976465e+02 1.348021779504007043e+02 1.262782225763713200e+02 8.790835850924520400e+01 4.899430241643694472e+01 2.329391992392134370e+01 9.620644094784941203e+00 3.599295930989251602e+00 1.403013314881174312e+00 6.723246207903731397e-01 4.136499752986599887e-01 3.038606767070370918e-01 2.580298550278214420e-01 2.706371140684966092e-01 3.659750041174879565e-01 5.832088207464986018e-01
1.954221659173162873e-01 1.766843791061890878e-01 1.944804766152676001e-01 2.655027585991122652e-01 4.301278886141465807e-01 7.530194637102994859e-01 1.289656882520528347e+00 2.050659299947509950e+00 3.102234359254907758e+00 4.850152148816112785e+00 8.484571898032370996e+00 1.667184943968984001e+01 3.289073200947156295e+01 5.322267549499007089e+01 5.845849667603252442e+01 4.176594682824435978e+01 2.291957002819454914e+01 1.285534624676568605e+01 9.124083665903460982e+00 8.312056564522748658e+00 8.514823688779857846e+00 8.682630497752809262e+00 8.558337325842323651e+00 8.088655742832639106e+00 6.612168368684079311e+00 3.939067851241454754e+00 1.676195830164433520e+00 6.999732133272796863e-01 4.800910126950018175e-01 7.455637872947192824e-01 2.326120175034102289e+00 9.434248159961599711e+00 3.276982492697520399e+01 8.037342984565371751e+01 1.366271734177224459e+02 1.638405521496735844e+02 1.397661044361172458e+02 8.755875250695157774e+01 4.292593561264484947e+01 1.755641687967477793e+01 6.397888674491002625e+00 2.340418059919720850e+00 1.019099643295749980e+00 5.870615699312162761e-01 4.272880159540758949e-01 3.541524178372486564e-01 3.315550511134844336e-01 3.786958496169051669e-01 5.349669076837230142e-01 8.295177768895802828e-01
1.868967340459037896e-01 2.006629261809009246e-01 2.652935295443264452e-01 4.198804715478093308e-01 7.362277234505433254e-01 1.299777133020585396e+00 2.156255091274370539e+00 3.333581851093434523e+00 5.067735928549766733e+00 8.190007141777160271e+00 1.469923084229068166e+01 2.816930685832234005e+01 5.041954413207130870e+01 6.983502897669760046e+01 6.421572398105459456e+01 3.858972535716227270e+01 1.795590902481397677e+01 8.662348965865856343e+00 5.629369837255350895e+00 5.394526020981638581e+00 6.820018610815531623e+00 9.121573224088997733e+00 1.061253401759753245e+01 9.772100793666643526e+00 6.983454372742484928e+00 3.852457579986666492e+00 1.715030806505986938e+00 7.749843981702414508e-01 5.434878250905126329e-01 8.352470414891013384e-01 2.687038557562022589e+00 1.186048399057010272e+01 4.457690132444663078e+01 1.111051253924515549e+02 1.800324569969979223e+02 1.992700487482404696e+02 1.546236652653873307e+02 8.588388139110267616e+01 3.587009086588174256e+01 1.229906989337546008e+01 3.990918154050334010e+00 1.490472763061447825e+00 7.568709418033865433e-01 5.320893133650408391e-01 4.564064360889928951e-01 4.271992035433787027e-01 4.439880462569731900e-01 5.492066136919491193e-01 7.887610754782018452e-01 1.148286925940061431e+00
2.181354174484781971e-01 2.837242333884555934e-01 4.399482282994697235e-01 7.610593225824198171e-01 1.345851894380861058e+00 2.265482221130620921e+00 3.546391677208778237e+00 5.336895469155519045e+00 8.253980488350963540e+00 1.386335270234400419e+01 2.524206071443991917e+01 4.591432989192165337e+01 7.185656699733563357e+01 8.181850573821597550e+01 6.080328515153696856e+01 3.033378014455175986e+01 1.234952641386944627e+01 5.565943855253125960e+00 3.674519547076996240e+00 3.977937625797028698e+00 6.263355734857462664e+00 1.064004031888983448e+01 1.410207136481393420e+01 1.218448784551959641e+01 7.125119674145294901e+00 3.357920003890642491e+00 1.531996368003221809e+00 8.122869752527068776e-01 6.503447181346695416e-01 1.030729322704313722e+00 3.299471968705983471e+00 1.505176712811625528e+01 5.986050170169266238e+01 1.521925485276705956e+02 2.367714514003670274e+02 2.412889667078640628e+02 1.672232771112595344e+02 7.955612897777281489e+01 2.741233297073049613e+01 7.912668929433384513e+00 2.411941252919981515e+00 9.866837138505053506e-01 6.076608501180805755e-01 5.198393239080686401e-01 5.173698668702085834e-01 5.438546450564832879e-01 6.243441135869363112e-01 8.167601600577626408e-01 1.144647815059526064e+00 1.507593615331323633e+00
3.212583573705859452e-01 4.903688167383039032e-01 8.298458970054322092e-01 1.438586640530024940e+00 2.391737349229645204e+00 3.719203532526239364e+00 5.543272489486843924e+00 8.383593859203354981e+00 1.357246773758485148e+01 2.378503994871835658e+01 4.273523838185642632e+01 7.006040455307318382e+01 9.035490360792907438e+01 8.066833134808435091e+01 4.765841088280233606e+01 2.035050054433410693e+01 7.889369915387045573e+00 3.762986800148108824e+00 2.848215499637290815e+00 3.686640762248109215e+00 6.919322512002953118e+00 1.328180850427698267e+01 1.793568013533315053e+01 1.387420000664446995e+01 6.654836025703067648e+00 2.678840678358406890e+00 1.246172962277958707e+00 8.071777530820682944e-01 8.051819438192882039e-01 1.386164177914964712e+00 4.268029710874677640e+00 1.876723804464975132e+01 7.637601334210779669e+01 2.007821969616787783e+02 3.054790723749168251e+02 2.828883303528161264e+02 1.676797514981270467e+02 6.547362366386325050e+01 1.856579470314394342e+01 4.782597521826670750e+00 1.505939308839223889e+00 7.270990478898741172e-01 5.531348444540230558e-01 5.639765817162578632e-01 6.368553407782793219e-01 7.416659269918225439e-01 9.192369593787805826e-01 1.217555458525188872e+00 1.585137128275813545e+00 1.830812994608946198e+00
5.710925835755935598e-01 9.396153955282166015e-01 1.572718801604692906e+00 2.531206670256703095e+00 3.846278711951046869e+00 5.658469942718124202e+00 8.487081868262041695e+00 1.359306374893287384e+01 2.344570787065298489e+01 4.154784419832853359e+01 6.856164801570369605e+01 9.299859566815726453e+01 9.256548752973668570e+01 6.367191865946236362e+01 3.122088896265475810e+01 1.257483320137214378e+01 5.270455429172852924e+00 2.998656760323572534e+00 2.795232594584962982e+00 4.290454333514211349e+00 8.730732253365443896e+00 1.631194545043113919e+01 1.962823571975119563e+01 1.294253515272886546e+01 5.328790310861696078e+00 1.971964779466649720e+00 9.681677068730805136e-01 7.723584919431228935e-01 9.964411426201518207e-01 1.972927854755371024e+00 5.887271018193679595e+00 2.361674080872437287e+01 9.285710732712547610e+01 2.469516854641338739e+02 3.634989126958043357e+02 2.958279794224135344e+02 1.434565420071502331e+02 4.561343903264259581e+01 1.132863034547110637e+01 2.923495413757330130e+00 1.060771771286493470e+00 6.355492560666271551e-01 5.906255703861073014e-01 6.936195671808048635e-01 8.641450689283199926e-01 1.085129743364868338e+00 1.389112441051033819e+00 1.757161670034838030e+00 2.026403518588483443e+00 2.015798489712507191e+00
1.081586140581921818e+00 1.731210607566401549e+00 2.668150401290445561e+00 3.933464119001577775e+00 5.721365145601752467e+00 8.620851777390972970e+00 1.394546836434294690e+01 2.412245671769133182e+01 4.230269898449394361e+01 6.863191042717971868e+01 9.283742545589069550e+01 9.600873367254000357e+01 7.266611566583736703e+01 4.097346874290494156e+01 1.881392881721646404e+01 8.233297308370953971e+00 4.198487620713303059e+00 3.019456815325517685e+00 3.393608691376807318e+00 5.622067729046881901e+00 1.082166783116580611e+01 1.719246824763286341e+01 1.685677107276653075e+01 9.392120638007597222e+00 3.589425491065332707e+00 1.374068932903872442e+00 7.693190756631698157e-01 7.591569503412690656e-01 1.247855731236236387e+00 2.908013650929604843e+00 8.671712835537004338e+00 3.081230723659357196e+01 1.072731726388574174e+02 2.644508789634769528e+02 3.558060191319469823e+02 2.472683501358700653e+02 9.890464192191087989e+01 2.743636309888509928e+01 6.777757970611393290e+00 2.008710176167380457e+00 9.144108522338056932e-01 6.874087142703766418e-01 7.529788538862940417e-01 9.757638467190732356e-01 1.292234411510478242e+00 1.671135624871862291e+00 2.074068778346554343e+00 2.354206740264843223e+00 2.322333423866943303e+00 1.991216576044725795e+00
1.892105544618247759e+00 2.788944074206930246e+00 4.002266038663947256e+00 5.806533206653559098e+00 8.902995053414432647e+00 1.473444593805789182e+01 2.574339358109088849e+01 4.448141509888245082e+01 6.955831061797732673e+01 9.051022440720771556e+01 9.267519114823976167e+01 7.348408105318597450e+01 4.628759749283682368e+01 2.470469740899438804e+01 1.234374335815656210e+01 6.554529741037772972e+00 4.229978243110508629e+00 3.686821208796258631e+00 4.466974160592296350e+00 6.881759459159562553e+00 1.091868219465637502e+01 1.362339264205568057e+01 1.089382684921833011e+01 5.505251753282266236e+00 2.181814010270970439e+00 9.673325487149380120e-01 6.618165776592428440e-01 8.026108119779308270e-01 1.592997707288816844e+00 4.239633944100205554e+00 1.278670305732845769e+01 3.979640709965988776e+01 1.126008288597117684e+02 2.284953272036740941e+02 2.617175285718058149e+02 1.576013744766491982e+02 5.696942811266323758e+01 1.586067201212183342e+01 4.517856643742766742e+00 1.710549958405160664e+00 1.011937144484065687e+00 9.298931703663100290e-01 1.140864722042885582e+00 1.553003321932851621e+00 2.079549174724682814e+00 2.596359406536442371e+00 2.906767304355002857e+00 2.810375181712799986e+00 2.341650201782587981e+00 1.769253319231171462e+00
2.891088763787855509e+00 4.083004527388211180e+00 5.981088676177549246e+00 9.417629747869398216e+00 1.597885164739619945e+01 2.800975800730294196e+01 4.702567318220717141e+01 6.962278815234454044e+01 8.545917295720646223e+01 8.478868525793157573e+01 6.872196281213334146e+01 4.719860104631449360e+01 2.893925415483534636e+01 1.685021575174007324e+01 9.981042526475009780e+00 6.462248986791076177e+00 4.879696035153928690e+00 4.474552875678804220e+00 4.949180945206125948e+00 6.135798355705905038e+00 7.407237594134364222e+00 7.336979961594018107e+00 5.272704694711374707e+00 2.790115951632786029e+00 1.311866753451690570e+00 7.348263384748365823e-01 6.328566277313203425e-01 9.209689918153622923e-01 2.072853460211845800e+00 5.921696956372452192e+00 1.757271534651374978e+01 4.710975315680315134e+01 1.024276848737696497e+02 1.572133457468830784e+02 1.478340749815775723e+02 8.245584025143533324e+01 3.121966733878207023e+01 1.025646048400620103e+01 3.787401361153871271e+00 1.915787487894645924e+00 1.442430744443115032e+00 1.533068130165713194e+00 1.987072406324774665e+00 2.691735807951145087e+00 3.422057809597533584e+00 3.825299213438207335e+00 3.618914531643425470e+00 2.899539218660523332e+00 2.073329661223712428e+00 1.438688478987464991e+00
