time,mw1,mw2,mw3,mw4,mw5,mw6,mw7,mw8,mw9,mw10
5.6800E+02,9.9978E-01,6.1797E-01,9.6811E-01,9.9311E-01,1.0001E+00,9.9169E-01,9.9974E-01,5.2946E-01,7.8062E-01,1.6737E-02
5.7000E+02,9.9979E-01,6.1926E-01,9.6836E-01,9.9323E-01,1.0001E+00,9.9181E-01,9.9975E-01,5.3207E-01,7.8221E-01,1.7844E-02
5.7200E+02,9.9979E-01,6.2055E-01,9.6860E-01,9.9334E-01,1.0001E+00,9.9194E-01,9.9975E-01,5.3466E-01,7.8377E-01,1.9002E-02
5.7400E+02,9.9979E-01,6.2183E-01,9.6884E-01,9.9345E-01,1.0001E+00,9.9206E-01,9.9976E-01,5.3722E-01,7.8531E-01,2.0213E-02
5.7600E+02,9.9979E-01,6.2311E-01,9.6908E-01,9.9356E-01,1.0001E+00,9.9218E-01,9.9977E-01,5.3975E-01,7.8683E-01,2.1477E-02
5.7800E+02,9.9979E-01,6.2438E-01,9.6932E-01,9.9366E-01,1.0001E+00,9.9229E-01,9.9977E-01,5.4225E-01,7.8832E-01,2.2795E-02
5.8000E+02,9.9979E-01,6.2565E-01,9.6955E-01,9.9376E-01,1.0001E+00,9.9241E-01,9.9978E-01,5.4472E-01,7.8980E-01,2.4168E-02
5.8200E+02,9.9980E-01,6.2691E-01,9.6979E-01,9.9386E-01,1.0001E+00,9.9252E-01,9.9978E-01,5.4716E-01,7.9125E-01,2.5597E-02
5.8400E+02,9.9980E-01,6.2817E-01,9.7002E-01,9.9396E-01,1.0001E+00,9.9263E-01,9.9979E-01,5.4958E-01,7.9268E-01,2.7082E-02
5.8600E+02,9.9980E-01,6.2942E-01,9.7025E-01,9.9406E-01,1.0001E+00,9.9274E-01,9.9979E-01,5.5197E-01,7.9409E-01,2.8624E-02
5.8800E+02,9.9980E-01,6.3066E-01,9.7047E-01,9.9415E-01,1.0001E+00,9.9285E-01,9.9980E-01,5.5433E-01,7.9548E-01,3.0224E-02
5.9000E+02,9.9980E-01,6.3190E-01,9.7070E-01,9.9425E-01,1.0001E+00,9.9295E-01,9.9980E-01,5.5666E-01,7.9685E-01,3.1882E-02
5.9200E+02,9.9980E-01,6.3314E-01,9.7092E-01,9.9434E-01,1.0001E+00,9.9306E-01,9.9981E-01,5.5897E-01,7.9820E-01,3.3598E-02
5.9400E+02,9.9980E-01,6.3436E-01,9.7114E-01,9.9442E-01,1.0001E+00,9.9316E-01,9.9981E-01,5.6125E-01,7.9954E-01,3.5373E-02
5.9600E+02,9.9981E-01,6.3558E-01,9.7136E-01,9.9451E-01,1.0001E+00,9.9326E-01,9.9982E-01,5.6351E-01,8.0085E-01,3.7207E-02
5.9800E+02,9.9981E-01,6.3680E-01,9.7158E-01,9.9460E-01,1.0001E+00,9.9336E-01,9.9982E-01,5.6574E-01,8.0215E-01,3.9101E-02
6.0000E+02,9.9981E-01,6.3801E-01,9.7180E-01,9.9468E-01,1.0001E+00,9.9346E-01,9.9983E-01,5.6795E-01,8.0343E-01,4.1054E-02
