group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
k_m,0,0,0,00,0,0,0
z,3388.78,66.5024,0,00,0,167.203,5.62957
z_aa,0,0,0,00,0,0,0
sill_m,0,0,0,00,0,0,0
range_m,50.682,90.5853,0,00,0,0.489986,0.0306146
af_m,17.5206,83.8271,0,00,0,0.530768,0.104075
aa_m,5350.6,76.1307,0,00,0,366.295,1.60408
k,0,0,0,00,0,0,0
