    0.70453        0.57367        0.49087        0.47142        0.52928        0.69094        0.98851         1.3984         1.7441         1.7785         1.5013         1.1653        0.95793        0.91345         1.0047         1.1822         1.3780         1.5354         1.6286         1.6307         1.4893         1.1831        0.79894        0.47545        0.27588        0.17847        0.14446        0.15466        0.21505        0.35721        0.62576         1.0163         1.3928         1.5556         1.4505         1.2061        0.97795        0.85125        0.86223         1.0549         1.5184         2.3599         3.5364         4.6354         5.0583         4.6261         3.7228         2.8164         2.1287         1.6752    
    0.85018        0.70127        0.57946        0.51876        0.54339        0.69461         1.0644         1.7939         2.8921         3.8490         3.8939         3.1275         2.3401         1.9513         1.9644         2.2499         2.5785         2.7029         2.5812         2.3448         2.0698         1.7184         1.2646        0.80214        0.45866        0.26478        0.17679        0.15139        0.17257        0.25244        0.42926        0.74080         1.1368         1.4243         1.4371         1.2314        0.98614        0.82647        0.80587        0.98217         1.5119         2.7601         5.2974         9.3201         13.488         15.269         13.665         10.217         6.8802         4.4909    
    0.83551        0.73493        0.63576        0.57067        0.57142        0.68175        0.99808         1.7370         3.2391         5.5079         7.2635         6.9221         5.2120         3.8482         3.4102         3.7956         4.6656         5.2849         5.0354         4.1903         3.3369         2.6645         2.0696         1.4710        0.93638        0.56271        0.35527        0.26324        0.24557        0.29126        0.41714        0.65108        0.97402         1.2478         1.2957         1.1144        0.86519        0.68352        0.62061        0.71140         1.0710         2.0499         4.5057         9.8707         18.761         28.056         31.764         27.688         19.649         12.240    
    0.64004        0.56385        0.50370        0.47242        0.48445        0.56485        0.77040         1.2343         2.2337         4.1261         6.6520         8.0505         7.0264         5.0768         3.9218         3.9463         5.1214         7.0215         8.1590         7.4160         5.7007         4.2070         3.1724         2.3902         1.7197         1.1794        0.81475        0.61344        0.53467        0.55064        0.65602        0.85214         1.1033         1.2901         1.2695         1.0416        0.75671        0.54354        0.43859        0.44420        0.60194         1.0861         2.4125         5.7814         12.898         23.707         33.437         35.640         29.571         20.247    
    0.49954        0.40263        0.33177        0.29678        0.30249        0.35676        0.47909        0.71297         1.1483         1.9356         3.1667         4.4366         4.7395         3.8603         2.8531         2.4900         3.0113         4.6705         7.1861         8.6683         7.7516         5.7490         4.0974         3.0173         2.2849         1.7510         1.3843         1.1795         1.1166         1.1688         1.3086         1.4972         1.6619         1.6912         1.5026         1.1467        0.77846        0.51185        0.36527        0.31715        0.36473        0.57161         1.1673         2.7750         6.6092         13.663         22.203         27.277         25.727         19.611    
    0.50173        0.38709        0.28612        0.21934        0.19295        0.20756        0.26891        0.38852        0.57795        0.85051         1.2215         1.6521         1.9448         1.8583         1.4970         1.2240         1.2806         1.8804         3.3515         5.4453         6.4859         5.5712         3.9794         2.7734         2.0489         1.6317         1.4116         1.3557         1.4620         1.7208         2.0715         2.3759         2.4729         2.2836         1.8595         1.3452        0.89103        0.57344        0.38975        0.30695        0.30468        0.40228        0.70671         1.5424         3.6741         8.1760         14.853         20.388         20.967         16.935    
    0.60941        0.53068        0.41404        0.29603        0.21559        0.18369        0.19745        0.25645        0.35659        0.47798        0.59653        0.70151        0.77799        0.78651        0.70840        0.60697        0.58470        0.74417         1.2564         2.3083         3.5021         3.7242         2.8838         1.9306         1.3241         1.0189        0.90288        0.92538         1.0909         1.4269         1.9135         2.3826         2.5556         2.3101         1.8059         1.2805        0.86612        0.58770        0.42184        0.33857        0.32094        0.37704        0.56443         1.0613         2.3279         5.2418         10.450         16.348         18.960         16.574    
    0.70742        0.77942        0.79369        0.68602        0.50656        0.36182        0.29456        0.29528        0.34315        0.40731        0.45244        0.46478        0.45381        0.42943        0.39445        0.35858        0.34887        0.40819        0.60928         1.0626         1.7408         2.1508         1.8508         1.2256        0.75999        0.52473        0.43954        0.45072        0.54889        0.75362         1.0785         1.4518         1.6690         1.5643         1.2252        0.86502        0.59994        0.43688        0.34799        0.31010        0.31345        0.36414        0.49396        0.79054         1.4690         2.9785         5.9186         10.181         13.757         14.073    
    0.65031        0.87138         1.2398         1.5977         1.6280         1.3027        0.93954        0.72341        0.63456        0.59916        0.55992        0.50040        0.43200        0.36779        0.31530        0.28098        0.27523        0.31770        0.44721        0.72389         1.1504         1.4804         1.3610        0.90816        0.51224        0.30053        0.21551        0.20057        0.23487        0.32036        0.46522        0.65442        0.81133        0.82771        0.68976        0.50067        0.35180        0.26405        0.22458        0.21993        0.24477        0.30202        0.40448        0.58276        0.90356         1.4961         2.5520         4.1851         6.0669         7.2778    
    0.46502        0.63694         1.1098         2.1192         3.5280         4.2994         3.8170         2.8511         2.0759         1.5389         1.1350        0.83044        0.61809        0.47303        0.37085        0.30427        0.27881        0.30894        0.42700        0.68569         1.0872         1.4180         1.3448        0.91049        0.48475        0.24338        0.14039        0.10608        0.10705        0.13418        0.18783        0.26668        0.35460        0.41234        0.40213        0.33320        0.25270        0.19482        0.16679        0.16536        0.18885        0.23982        0.32356        0.44584        0.61355        0.84051         1.1521         1.5735         2.0891         2.5911    
    0.31343        0.35167        0.57348         1.2913         3.2194         6.6536         9.4682         9.3973         7.4283         5.1715         3.2690         1.9551         1.2027        0.80407        0.57595        0.43159        0.35224        0.34590        0.44134        0.70292         1.1737         1.6471         1.6676         1.1787        0.62497        0.28702        0.13696        0.80312E-01    0.63333E-01    0.65994E-01    0.82835E-01    0.11313        0.15641        0.20800        0.25353        0.27299        0.26051        0.23251        0.21020        0.20536        0.22212        0.26226        0.32658        0.41295        0.51404        0.61916        0.72160        0.82454        0.93748         1.0649    
    0.26050        0.21016        0.24624        0.46489         1.2789         3.8347         9.0960         14.485         15.980         13.464         9.1117         5.1863         2.7906         1.6187         1.0496        0.72573        0.52761        0.43814        0.46941        0.67264         1.1333         1.7593         2.0272         1.5959        0.90198        0.41416        0.18017        0.87082E-01    0.53231E-01    0.43435E-01    0.45652E-01    0.56794E-01    0.77691E-01    0.11219        0.16571        0.23896        0.31972        0.38802        0.43581        0.47276        0.51084        0.55139        0.58610        0.60719        0.61516        0.61669        0.61858        0.62569        0.64240        0.67333    
    0.28689        0.17884        0.13862        0.16909        0.35470         1.0934         3.5405         8.8252         14.954         17.807         15.687         10.535         5.9178         3.2797         2.0022         1.3178        0.88218        0.62337        0.53277        0.61668        0.92992         1.4856         1.9482         1.7954         1.1593        0.57942        0.25622        0.11488        0.59416E-01    0.39081E-01    0.33810E-01    0.37155E-01    0.48614E-01    0.72097E-01    0.11810        0.20725        0.36897        0.62562        0.97058         1.3664         1.7486         2.0055         2.0040         1.7231         1.3151        0.95784        0.72236        0.59631        0.54687        0.54787    
    0.34011        0.20439        0.12355        0.96593E-01    0.12403        0.27559        0.86533         2.7320         6.6228         11.245         13.605         12.059         8.3118         5.1440         3.3156         2.2724         1.5233        0.97436        0.67114        0.59315        0.71774         1.0485         1.4486         1.5381         1.1721        0.67821        0.33231        0.15448        0.76120E-01    0.44245E-01    0.32900E-01    0.32147E-01    0.40014E-01    0.59887E-01    0.10269        0.19531        0.39713        0.81901         1.6221         2.9712         4.9056         7.0159         8.1397         7.1890         4.7943         2.6162         1.3556        0.77824        0.54539        0.47360    
    0.34497        0.23901        0.14768        0.93520E-01    0.77817E-01    0.10500        0.23243        0.68124         1.9451         4.3132         6.8343         7.7864         6.7459         5.0388         3.7951         3.0407         2.3418         1.5536        0.94080        0.64108        0.58646        0.71125        0.94317         1.0881        0.96386        0.66018        0.37763        0.19679        0.10180        0.57557E-01    0.39362E-01    0.35156E-01    0.41814E-01    0.63423E-01    0.11366        0.22450        0.46684        0.99022         2.0798         4.2130         8.0414         13.921         20.255         22.260         16.976         9.0381         3.8093         1.5609        0.75842        0.48967    
    0.30646        0.24682        0.18336        0.12434        0.86888E-01    0.77688E-01    0.10529        0.21549        0.55335         1.3707         2.6525         3.6620         3.7186         3.1774         2.7462         2.6549         2.6151         2.1459         1.3623        0.79059        0.54743        0.51734        0.60965        0.72183        0.72207        0.58299        0.39732        0.24318        0.14127        0.83618E-01    0.55784E-01    0.46754E-01    0.52872E-01    0.80444E-01    0.15221        0.31941        0.67559         1.3745         2.6719         5.0074         9.0994         15.834         25.096         32.848         31.526         20.586         9.4677         3.5865         1.3970        0.67961    
    0.30051        0.25340        0.22104        0.18308        0.13891        0.10538        0.95169E-01    0.11884        0.21035        0.46103        0.98003         1.6063         1.8584         1.6786         1.4842         1.5528         1.8902         2.1160         1.7241         1.0366        0.59690        0.43182        0.42114        0.48179        0.53037        0.50290        0.41121        0.30268        0.20695        0.13619        0.93235E-01    0.74867E-01    0.79189E-01    0.11639        0.22740        0.51875         1.1831         2.4180         4.3039         6.8936         10.437         15.375         21.782         27.952         29.439         23.104         13.064         5.7192         2.2880         1.0163    
    0.38617        0.31761        0.29228        0.28363        0.25904        0.20896        0.15706        0.12811        0.13518        0.20138        0.38290        0.70830        0.97955        0.96098        0.81307        0.78525        0.98652         1.3897         1.5984         1.2349        0.71742        0.42635        0.32870        0.33400        0.38390        0.42348        0.41838        0.37448        0.31004        0.23928        0.17844        0.14202        0.13877        0.18643        0.35160        0.84531         2.1631         4.9017         8.8471         12.742         15.772         18.227         20.523         22.192         21.626         17.497         11.143         5.6981         2.5959         1.2271    
    0.62177        0.51306        0.47219        0.48747        0.51302        0.48023        0.36910        0.24208        0.16081        0.13824        0.17882        0.31024        0.51464        0.61675        0.54348        0.46178        0.49700        0.70570         1.0386         1.1411        0.82959        0.48064        0.30334        0.25339        0.27539        0.33510        0.39671        0.43300        0.43705        0.40850        0.35377        0.29811        0.27567        0.32474        0.53750         1.2286         3.3619         8.8741         18.588         28.171         31.874         29.979         26.138         22.338         18.482         13.959         9.0660         5.0041         2.4956         1.2635    
     1.0464        0.93137        0.88490        0.93474         1.0473         1.0988        0.94221        0.61166        0.31653        0.16463        0.12004        0.14617        0.24573        0.37736        0.41044        0.34834        0.31098        0.36579        0.54754        0.78528        0.80121        0.55523        0.32924        0.22545        0.20880        0.25103        0.33642        0.44071        0.53677        0.60572        0.63021        0.60705        0.57465        0.60708        0.82595         1.5639         3.9372         11.141         28.213         52.744         67.170         61.088         45.025         30.630         20.718         13.943         8.9028         5.1695         2.7589         1.4583    
     1.5683         1.5684         1.6219         1.8016         2.0918         2.3130         2.1655         1.5397        0.78241        0.31066        0.13272        0.91201E-01    0.11449        0.19297        0.27868        0.28667        0.24569        0.23391        0.29447        0.44845        0.61028        0.57620        0.38708        0.24100        0.18422        0.19453        0.26392        0.39147        0.56074        0.74440        0.91632         1.0433         1.1057         1.1549         1.3355         1.9409         3.7755         9.3340         24.916         57.841         97.160         108.96         85.141         52.731         29.961         17.243         10.289         6.1643         3.5828         2.0406    
     1.9397         2.1688         2.4841         3.0028         3.7031         4.2467         4.1341         3.1910         1.8072        0.71667        0.23077        0.91208E-01    0.66595E-01    0.90087E-01    0.14929        0.20043        0.19894        0.17672        0.18283        0.24882        0.38382        0.49046        0.43034        0.28811        0.19650        0.17446        0.21410        0.32492        0.51751        0.77968         1.0878         1.4204         1.7341         1.9788         2.1973         2.6053         3.6749         6.5583         14.342         33.725         70.618         110.40         117.12         85.883         48.883         25.221         13.355         7.6320         4.6358         2.8958    
     1.9518         2.3782         2.9682         3.9085         5.2514         6.4292         6.4564         5.1750         3.2752         1.5214        0.50154        0.14721        0.61700E-01    0.50999E-01    0.71364E-01    0.10848        0.13167        0.12783        0.12214        0.14368        0.21634        0.33427        0.39550        0.32892        0.23200        0.18480        0.19825        0.28221        0.46173        0.74948         1.1284         1.5846         2.1169         2.6787         3.1661         3.5511         4.0324         5.0860         7.6622         13.866         27.743         52.615         79.720         85.624         64.076         36.594         18.597         9.6982         5.5928         3.5731    
     1.6448         2.1059         2.7875         3.9016         5.6746         7.6375         8.2231         6.7991         4.5795         2.5264         1.0341        0.31337        0.95518E-01    0.46054E-01    0.41466E-01    0.53807E-01    0.69425E-01    0.75416E-01    0.74482E-01    0.81502E-01    0.11377        0.18734        0.27854        0.30267        0.25089        0.20252        0.20185        0.26789        0.43160        0.72157         1.1220         1.5907         2.1268         2.7566         3.4344         3.9996         4.3181         4.4928         4.8866         6.0678         8.9964         15.357         26.752         40.350         45.783         37.075         22.753         12.177         6.5934         3.9610    
     1.2417         1.5893         2.1576         3.1146         4.7492         6.9914         8.4182         7.5169         5.3005         3.2703         1.7047        0.66384        0.20449        0.70437E-01    0.38388E-01    0.33546E-01    0.36219E-01    0.38495E-01    0.38930E-01    0.42035E-01    0.55660E-01    0.91219E-01    0.15358        0.20827        0.21113        0.18799        0.18875        0.24673        0.40381        0.70764         1.1430         1.6029         2.0103         2.3993         2.8302         3.2744         3.5847         3.6203         3.4403         3.3084         3.5469         4.5375         6.8755         11.220         16.937         20.429         18.262         12.489         7.3557         4.2985    
    0.90773         1.1059         1.4763         2.1303         3.2792         5.0780         6.8524         6.9777         5.3685         3.5653         2.1993         1.1430        0.44837        0.14996        0.58733E-01    0.33100E-01    0.25200E-01    0.21865E-01    0.20088E-01    0.20638E-01    0.26169E-01    0.41975E-01    0.74646E-01    0.11677        0.13919        0.13665        0.13990        0.18303        0.31464        0.61574         1.1247         1.6842         2.0454         2.1681         2.1928         2.2297         2.2802         2.2672         2.1286         1.9125         1.7565         1.8031         2.1995         3.1648         4.9434         7.3490         9.1283         8.7973         6.6834         4.4018    
    0.68062        0.76762        0.96969         1.3530         2.0329         3.1484         4.5490         5.3252         4.7213         3.4432         2.3508         1.5042        0.79126        0.32272        0.11932        0.50698E-01    0.27306E-01    0.17710E-01    0.13182E-01    0.11716E-01    0.13514E-01    0.20762E-01    0.37970E-01    0.65721E-01    0.88382E-01    0.91913E-01    0.90485E-01    0.10906        0.18273        0.39323        0.87345         1.6099         2.2117         2.3226         2.0694         1.7458         1.4919         1.3106         1.1620         1.0258        0.92241        0.89540        0.99593         1.2948         1.8946         2.8675         4.0483         4.8708         4.7708         3.8759    
    0.54918        0.56797        0.66384        0.87047         1.2410         1.8416         2.6650         3.3989         3.4884         2.8981         2.1597         1.5536         1.0170        0.53976        0.23227        0.94058E-01    0.41802E-01    0.21510E-01    0.12893E-01    0.94506E-02    0.93013E-02    0.12989E-01    0.23807E-01    0.45665E-01    0.70776E-01    0.79288E-01    0.72731E-01    0.72046E-01    0.97954E-01    0.19279        0.47212         1.1143         2.0334         2.6155         2.4709         1.9250         1.3932         1.0141        0.76829        0.61318        0.52616        0.50569        0.56769        0.74981         1.1125         1.7030         2.4585         3.1306         3.4015         3.1593    
    0.51165        0.48296        0.51531        0.62232        0.82278         1.1346         1.5520         1.9844         2.2128         2.0729         1.6946         1.3057        0.96297        0.62855        0.33778        0.15541        0.69066E-01    0.32803E-01    0.17582E-01    0.11287E-01    0.95623E-02    0.11714E-01    0.20561E-01    0.43350E-01    0.82165E-01    0.11086        0.10455        0.85236E-01    0.81369E-01    0.11216        0.22511        0.55163         1.2788         2.2703         2.8206         2.5419         1.8526         1.2274        0.80662        0.55707        0.42501        0.37899        0.41496        0.56241        0.89083         1.4746         2.2595         2.9514         3.2152         3.0011    
    0.58999        0.51489        0.49789        0.54494        0.65610        0.82272         1.0235         1.2210         1.3490         1.3294         1.1582        0.92909        0.71842        0.52620        0.34067        0.18929        0.95636E-01    0.48390E-01    0.26565E-01    0.16928E-01    0.13627E-01    0.15282E-01    0.25118E-01    0.55696E-01    0.13072        0.24009        0.28671        0.23388        0.16732        0.14149        0.17079        0.29561        0.62866         1.3103         2.1964         2.6834         2.4272         1.7796         1.1791        0.77521        0.54762        0.44917        0.45774        0.59534        0.94608         1.6408         2.6896         3.7020         4.0737         3.6796    
    0.82794        0.70992        0.63740        0.63073        0.68449        0.77225        0.85704        0.91307        0.92836        0.88551        0.77277        0.61979        0.47693        0.36194        0.26201        0.17168        0.10223        0.59242E-01    0.36374E-01    0.25472E-01    0.21850E-01    0.24821E-01    0.39819E-01    0.89444E-01    0.24389        0.61747         1.0975         1.1921        0.85667        0.52085        0.35415        0.32484        0.41772        0.68188         1.1786         1.7944         2.1490         2.0062         1.5684         1.1379        0.84713        0.70826        0.71608        0.90591         1.3898         2.3442         3.8048         5.2637         5.8047         5.1335    
     1.2159         1.1328         1.0220        0.95031        0.94139        0.96482        0.96404        0.91093        0.82321        0.71978        0.59779        0.46239        0.34129        0.25309        0.19072        0.13960        0.95898E-01    0.63832E-01    0.44529E-01    0.35269E-01    0.33903E-01    0.41920E-01    0.69865E-01    0.15883        0.46117         1.4358         3.7114         6.2851         6.2815         4.0025         2.0165         1.0370        0.66692        0.58963        0.69469        0.95288         1.2784         1.4753         1.4226         1.2189         1.0312        0.95820         1.0602         1.4390         2.2994         3.8921         6.1252         8.0589         8.4317         7.1056    
     1.5042         1.6457         1.6564         1.5785         1.5011         1.4464         1.3575         1.1884        0.97491        0.77554        0.60347        0.44872        0.31841        0.22670        0.17020        0.13291        0.10234        0.76695E-01    0.59188E-01    0.51272E-01    0.53666E-01    0.71399E-01    0.12427        0.28342        0.81315         2.6489         8.2503         19.880         30.842         28.368         16.313         6.9447         2.7528         1.2693        0.79210        0.68911        0.75672        0.88591        0.96260        0.93586        0.86941        0.86716         1.0332         1.5416         2.7569         5.1935         8.7634         11.692         11.816         9.3854    
     1.3441         1.7156         2.0460         2.1965         2.1739         2.0757         1.9277         1.6867         1.3650         1.0467        0.78498        0.57538        0.40817        0.28920        0.21808        0.17949        0.15428        0.13110        0.11111        0.10113        0.10796        0.14376        0.24491        0.52875         1.3854         4.0836         12.177         32.171         65.147         88.985         76.254         41.606         16.202         5.4881         2.0414         1.0085        0.70846        0.65371        0.67179        0.67047        0.63277        0.61351        0.69464         1.0080         1.8672         3.9201         7.7044         11.882         13.202         10.846    
    0.86707         1.1681         1.5935         2.0058         2.2333         2.2537         2.1577         1.9886         1.7372         1.4287         1.1229        0.85491        0.63363        0.46965        0.37067        0.32837        0.32146        0.32344        0.31743        0.31104        0.33001        0.41199        0.63346         1.1967         2.6539         6.4122         15.521         34.873         68.039         107.62         127.58         105.23         58.549         23.264         7.7554         2.7216         1.2301        0.77571        0.63476        0.57701        0.51838        0.46046        0.44857        0.54394        0.87257         1.7489         3.7098         6.7932         9.2600         9.0731    
