group,mean_change,std_change,num_at_near_lbound,percent_at_near_lbound,num_at_near_ubound,percent_at_near_ubound,initial_cv,current_cv
k_m,0,0,0,00,0,0,0
z,3334.93,64.6521,0,00,0,167.203,13.3276
z_aa,0,0,0,00,0,0,0
sill_m,0,0,0,00,0,0,0
range_m,49.9239,89.9222,0,00,0,0.489986,0.0329365
af_m,19.1619,81.9073,0,00,0,0.530768,0.118793
aa_m,5538.25,74.4806,0,00,0,366.295,1.6579
k,0,0,0,00,0,0,0
