mw1 0.33 0.6699999999999999 1
mw2 0.33 0.35 1
mw3 0.51 0.83 1
mw4 0.6900000000000001 0.6699999999999999 1
mw5 0.6900000000000001 0.35 1
mw6 0.51 0.49 1
mw7 0.51 0.18999999999999995 1
mw8 0.77 0.93 1
mw9 0.05 0.47 1
mw10 0.91 0.08999999999999997 1
