iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0,300,887430,463217,105571,2.67861e+06,683477,213842,1.13864e+06,649719,352945,901989,635221,1.60404e+06,2.17493e+06,896809,1.75086e+06,553512,770921,309840,1.23306e+06,622183,2.08697e+06,466703,684623,562236,556101,688817,398131,879568,577913,1.22285e+06,620448,1.2944e+06,587110,674776,385501,1.02132e+06,672078,1.15777e+06,998512,1.60669e+06,671438,1.0891e+06,1.16717e+06,640135,1.09047e+06,326969,848920,941318,1.00383e+06,1.25513e+06,998704,936862,541919,604513,1.07961e+06,1.08414e+06,665142,634923,1.76485e+06,958749,319315,939059,1.29072e+06,1.84103e+06,577364,1.0312e+06,1.04856e+06,1.51759e+06,388818,1.68263e+06,730359,592979,1.11327e+06,618569,609417,1.15375e+06,687339,119896,1.14915e+06,274838,1.44986e+06,673618,178645,1.43196e+06,1.39263e+06,1.11871e+06,430976,519355,662688,476187,1.1415e+06,1.41537e+06,1.5521e+06,1.01179e+06,765867,705660,734540,817283,633561,1.17377e+06,637294,1.23839e+06,2.39435e+06,602708,162607,1.03897e+06,712821,1.12888e+06,315042,299623,812879,214157,1.28225e+06,444095,599104,933949,515385,2.47036e+06,774987,1.06388e+06,592147,1.01744e+06,584125,697204,1.35142e+06,511145,455495,828514,1.10596e+06,1.30393e+06,1.07064e+06,255133,218128,1.57652e+06,858654,276280,280458,507472,948512,661840,976630,644749,478398,1.53522e+06,724793,1.04785e+06,641422,1.40003e+06,1.20323e+06,1.17657e+06,1.55862e+06,1.34682e+06,652726,378928,351277,199577,325812,1.2186e+06,688768,742118,1.21848e+06,2.67861e+06,1.82675e+06,619965,750419,1.19063e+06,845955,1.39186e+06,1.75467e+06,1.15021e+06,1.2143e+06,488953,928183,1.47536e+06,697307,761916,299634,571894,314606,382780,194706,627637,538312,777762,1.85309e+06,1.61911e+06,575900,1.10193e+06,1.70083e+06,1.01556e+06,891496,971304,631194,1.35889e+06,1.41768e+06,135084,504845,1.46139e+06,918641,1.13977e+06,1.90202e+06,786878,954214,459133,1.3879e+06,758155,881260,707492,585131,895717,127908,441744,592570,1.16369e+06,558983,1.4906e+06,1.52079e+06,666971,892387,866060,1.06796e+06,333584,1.52593e+06,879934,985655,1.14809e+06,559938,407155,1.14375e+06,543616,615599,2.16099e+06,1.27967e+06,584893,1.05638e+06,188030,511447,1.20627e+06,1.99974e+06,877915,1.06926e+06,652434,907736,1.34776e+06,635040,1.70584e+06,135006,956217,903265,1.21861e+06,877018,1.43257e+06,1.44026e+06,360397,1.02494e+06,841680,714540,1.24439e+06,130396,791068,1.0608e+06,359674,496771,894231,644578,1.59205e+06,1.11435e+06,732663,1.41493e+06,629133,2.25458e+06,347951,959304,559168,192407,105571,299368,608434,821058,849072,812799,631834,1.08968e+06,114370,547973,773301,539741,829965,853206,906041,517825,256078,749559,290862,875261,1.44951e+06,680222,1.11525e+06,958106,1.01088e+06,926079,1.86975e+06,926094,521017
1,680,247584,144993,35752.1,1.03257e+06,221879,134300,248546,158688,805681,164487,355083,356608,196630,149469,140559,136139,319977,336013,210162,151903,226819,357880,602422,137914,154848,184339,174677,203137,634215,1.03257e+06,372837,177143,167327,260988,79184.1,349590,92881,397140,246725,165824,118160,240921,348133,260942,258337,282037,191598,335214,453638,217763,190239,196394,130741,429559,213030,74704.9,588786,76888.8,291542,222677,276489,213051,263719,117304,184636,338012,134473,333860,115158,102572,196943,113318,122263,321109,144050,120200,499637,178623,390110,319045,102211,206558,62756.1,407614,117009,118552,258539,360163,209137,379162,178431,326973,95025.6,384475,554863,439044,218447,289487,77530,160535,79055.9,154247,235777,355784,61337.7,367992,108383,247371,347873,342328,262068,35752.1,265760,300464,697157,135253,323299,125276,98048.2,313198,209511,224212,320058,261067,202451,135513,260168,108461,299460,205427,184161,262149,199519,75685.9,354110,117026,139719,70113,172323,395133,640715,274899,126798,201176,469218,177957,248672,52302.9,135002,257468,189610,292582,366740,667502,76499.8,255076,185299,216245,546912,184076,319170,120704,102946,109495,170997,232804,155828,269797,140040,710419,198904,162276,229847,145502,151539,304366,645187,341665,483624,136373,357839,82064.7,497023,173616,187862,314645,370589,172512,463730,139543,191048,288841,266810,286321,206171,43570.5,603059,125239,131459,116300,222754,476164,236843,334442,191329,51729.4,218229,238622,185667,191214,200018,117380,137579,213874,242708,345515,356572,288346,281452,145774,304435,333929,155786,238253,301900,62739.2,88934,202660,93408.8,361250,103292,212958,134717,448143,164835,99679.2,166381,352618,184863,381795,125431,175416,79032.3,291101,584416,61355.4,101431,145672,472583,78198.9,93565.6,147768,173698,36794.7,299693,290004,155495,345069,125511,139823,219536,397922,282528,163506,243602,272852,540582,225140,363487,208415,136279,286819,267649,604562,152878,216807,171528,441285,306383,247724,231758,158322,160739,291384,222622,61678.2,382504,227772,81191,379606,312931,70754.7,234361,305383,84462.3,204406,470244,481048,397991,50740.9,126557,397520,306594,470119
2,1060,102565,59643.6,19148.1,417626,56589.4,83542.8,70332.7,114821,56432.2,59527.8,179914,179739,79354.5,70353.1,85828.8,120786,58962.2,65767.6,114894,64210.6,108688,52974.6,152959,29146.9,90986.9,85846.5,87493.5,86986.9,128927,108138,69549.6,55454.8,86734.9,199451,61016.7,120188,40329.4,129342,88048.5,85195,44652.3,110963,74741.6,234744,89004.9,127670,81054.3,152013,122434,114008,107505,176916,54237.4,270925,66591.2,44857.2,58172.6,70134.2,65381.1,27546.9,154561,41905.8,147635,125491,143735,204430,47904.3,106535,92016.6,53099.7,99401.8,126161,100054,129517,73532.5,70883.9,185850,105221,116813,417626,54887.1,85439.8,56347.9,51629.2,59767.4,26147.6,100690,137546,71133.4,106415,91794.8,115606,74805.9,78254.2,172528,170597,43955.6,180232,66979.5,100673,19928.8,93306.9,72283.6,94481.3,70422,84900.7,80203.4,136997,151333,310488,61362.5,19148.1,56963.9,283981,149820,96910.7,133891,81472.5,39983.3,177441,194152,86679.5,251631,160958,78881.3,77214.5,89696.7,69945.3,46147.1,118772,90161,89979.4,138278,64889.5,219923,91394.2,53425.7,59915.5,53028.8,132779,111801,135157,179609,70347.1,274954,60749.8,178048,29372.8,72650.5,98650.2,106230,134686,60247.3,156996,161904,76844.4,56438.2,50347.7,73558.8,218030,153616,35958.8,58195.2,84871.3,61698.3,115640,28544.8,56055.2,71623.4,252814,25457.9,62101.5,102945,59090.4,94697,63883.8,169444,144277,175328,164593,149684,50405,49243.3,74274,34630.1,44124,90265.5,46627.5,227738,65834.2,57700.3,220507,74472,50335.7,43708.9,33401,84543.8,104392,80156,36146.2,80292,85456.6,56565.8,189874,98820.4,26532.7,87415.6,59071.3,100204,64685.2,102400,66025,90710.3,79070.7,103249,57301.9,114499,52715.9,62656,129680,139225,100600,65375.4,95615.3,132675,37453.8,170541,91449.6,52025.7,176694,44055.8,192391,129126,119748,34569,83142.7,137816,114955,67950.1,85777.4,126919,74014.7,34670.2,52118.8,289845,57521.4,56524.4,153955,110813,42055.6,28424,87496,99846.1,32265.7,119078,53434.1,103936,55390,47053.2,59679.8,163245,133816,72407.5,159647,119554,78795.7,88544.4,194731,141484,99082.2,50355.8,162689,63531.5,113036,96984.2,124835,139081,163387,54813.3,95404.4,88002.5,74649.1,185461,84016,54746,59891.3,160549,380245,32778,92524.2,168868,61525.8,141988,74010.9,34291.7,88201.3,123365,120495,107480,62543.1,108748,275975,41735.8,269766
3,1440,45523.2,26965.2,10166.8,225709,47162.7,43745.7,48773.4,66572.1,46522.8,15830.4,31059.9,68673.2,27946.3,38064.9,39909.7,87020.2,49047.6,10166.8,65113.2,83298.9,32857.3,38376,33261.9,23631.2,109471,69512.7,54324.2,70648.2,135995,37349.3,39723,16861,60776.1,44905.8,29810.8,32775.8,28932.5,37579.3,39765.9,40888.1,107301,51138.8,48974.6,36181.3,80398.5,42529.5,42263.1,59122.4,83500,54661.1,37627.9,116971,76556.3,34163.9,18415.3,39652.4,13046.4,36345,13544.3,14637.3,72675.9,34910.7,43774.6,44008,27368.7,20296.9,19762,38733.5,69435.5,14901,52573.6,65179.3,23007,36088.7,54226,25231.5,37248.4,22361.1,94553.4,131375,41389,43895.9,73318.7,25933.6,18932.4,45392.7,31611.8,64455.2,49934.4,91892.1,53929.9,47942.8,38161.2,27715.4,43686.5,22037.8,42562.7,44640.7,32636.7,66847.5,25421.1,25397.8,35527.4,84029.2,98567.2,40102.9,56053.2,58036.4,71346.5,42325.2,25832.9,25215.2,14371.4,52739.5,75710.1,57613.5,106144,29766.9,16454,54374.4,158450,12038.1,36064.4,41374,58248.9,31329.2,42131,28603,22160.3,67285.7,44700.9,66018.9,54584.4,18090,49127.5,45665.5,29556.3,62242.4,47128.7,71950.1,30550.5,56116.4,27363.6,57900.9,36679.7,31000.3,54551.3,27820.7,59095.5,16483.5,22671.6,28446.7,31025.6,16959.4,76937.2,41055,13370.7,24836.5,40407.7,27604.8,42073.3,19372.6,23665.3,42843.9,23761.9,40786.6,57626.8,49171,15847.9,19992.7,11733.2,39143.2,41921.7,31122.5,37435.7,20947.6,86465.3,23865.3,48761.1,70398.8,100590,15464.6,22273.2,64495.8,25733.5,42452.1,11916,35874,47147.6,53666.5,24388.4,98669.7,66893.8,23015.7,20159.8,22143.9,29106.5,22500.9,80002.5,30732.8,24726.4,37961.6,15839,21474.3,51034.2,71904.1,52626.7,17504.8,56775.3,27344.8,41685.6,37269.3,24322.9,46546.5,113839,15558.8,55511.7,28454.4,32550.7,98117.9,56278.9,31064.1,22246.2,34104.2,58025.5,30920.6,65116.8,57056,21205,90590.1,24366.6,22819,63506.2,46336.7,18957.3,41415.4,74545.6,23502.1,20705.9,18129.8,32998.3,66898.5,27034.1,40390.8,98171.9,31437.3,33740.8,90058.3,71615.7,24694.2,18383.9,25737.3,62806.3,22180.8,30404.8,28716.7,57679.7,36255.8,38548.8,26902.8,41525.5,225709,29996.1,39959.5,38805.1,43513.4,71618,30129,17121.2,46345.1,25642,121086,37367.2,46219.8,34877.5,46696.7,33684.7,44997.7,41338.7,58002,42922.6,69482.8,21059.3,63028.4,70152.9,31987.6,27449.2,64640.9,42855.9,29207.6,121718,42036.2,38106,35720.3,26788.3,71710.3,29552.1,26966.1,29904.2,20001.2,107201,92899.4,16952,28563.4
4,1820,27044.2,17028.8,8681.56,131781,22240.5,43082.4,20812.2,73863.2,19017.9,14952.1,10089.6,29561.8,27235.7,17154.5,29458.9,32556,20216.2,9200.6,25913.2,37020.3,22296.3,23521.9,19501.2,31313,20907.1,43036.2,15670.7,45424.3,28523.3,37640,27972.5,9417.61,16395,23341.7,20573.2,28631.7,21280.6,11776.6,28422.2,15043.7,131781,33409.9,21629.2,19945,39303.2,23632.6,20121.3,53285.1,29999.7,27227.2,20861.3,61597.3,26439.2,17546.9,10999,67405.2,12347.3,43941,13556.1,12187.2,24737.7,17235.5,23092.1,36555.4,13599.2,11389.6,10500.7,15255.2,52047.4,11588.4,38540.9,103047,12545.1,13973.2,25776.3,25179.7,23643.4,19836.4,15278,13264.5,29672.1,46850.9,77958,16348.9,17242.2,15323.9,35552.1,43825.2,19536.3,28954.7,33691.2,30943.4,25368.3,18810.5,17692.6,13248.6,29724.3,21822.9,33590,14740.9,18265.3,13748.1,55635.3,28282.9,31995.9,23241.7,42353.4,16679,48133.4,33924.3,17268,53241.6,14553.8,17020.5,15448.6,29230.5,22230.3,18922.3,11798.6,24940.4,24714.6,10295.5,48073.9,16013.2,24031.2,22503,29019.4,40864.3,20267,20926.8,31274.7,75144.1,44039.3,42403.6,15455.1,35725,20191.3,93717.8,27140.5,19344.6,16848.8,39351.9,17798,36339.7,38024.6,16442.6,19522.1,14594.6,37487.8,14820.1,12203.7,11977.5,34138.4,12771.4,63869,32281.2,14390.1,21536.8,29188.7,9743.3,22877.6,12303.1,14658.7,42661.5,37997.3,13642.7,57399.5,48893.3,14614.4,29032.2,8681.56,39211.1,37208.8,53751.4,31480,16473.6,34089.4,18955.5,17067.8,23915.1,18399,10656.2,13923.8,35245.3,20014.8,36187.2,10309.5,23623.7,17085.4,16921.6,14799.7,19759.4,33397,14901.1,17695.5,16930.3,16869.2,12150.4,64924.2,18889.7,14368.5,22924.9,8906.03,13327.2,34390.2,61246.3,43160.8,11908.8,32144.1,16859.9,34335.7,69578.8,18218.5,29403.5,63076.2,10255,11776.1,24617.1,18031.1,35261.2,25757.8,20129.3,12294,20769.5,50682.3,22070.9,24220.2,85381.6,14436.7,13019.7,76661.8,20445.8,28818.9,27125.3,11387.9,20199.7,19040,15653,9415.92,10443.8,23392.1,102000,19355.5,25820.3,33056.1,13611.7,43665.2,45984.9,18464,38754.3,11077.1,14764.4,21916.1,40579.3,29815.1,15883.4,40931.2,32199.4,25202.9,23373.6,17951.3,30187.5,20588.3,32247.3,19852.7,33602.6,28654.9,28671,22183.7,21856.1,14293.3,52175.6,18591.9,23701.4,17207.2,17101.3,12958.8,18367.7,23509.5,24136.1,39610.7,70038.5,10859.7,19954.1,19733,23336.7,14094.6,11453.6,15468.6,22454.4,21454.9,12481.6,13827.6,32361.1,17347.1,17017.4,15108.4,11741.6,19186.2,16729.2,32135.6,30176.8,15740.1,24286.7
5,2200,16489,8079.53,7236.48,69890,23030.3,21390.6,12078.6,29343.6,27431.1,13989.3,11436,13876.8,13965.4,11397.7,15294,19181.9,20372.4,7236.48,20808.4,14831.4,11623.1,10221.7,35231,20276.8,11757.7,19087.5,9056.44,13301.2,19320.2,23990.2,17116.6,9259.07,17021.6,19609.1,13292.9,10914.6,30693,8870.59,12859.7,18500.8,12884.8,20979.3,11225.5,16553.1,16286.6,12136.2,17212.4,13453.5,16163.2,14930.2,17217,14649.3,39109.6,14235.2,10688.4,33372.6,16823.8,19440.4,16691.4,17124.3,19825.2,41688.3,10846.9,16779,13196.8,8466.32,13493.7,8502.01,51202.9,8043.36,12140,21888.4,14273.6,7898.59,13832.8,17042.4,20291.2,38025.4,13878.6,9675.61,16962.4,18843,24956.5,13806.9,9829.28,15289.4,11642.3,24124.8,15290.4,16260.5,25767.3,18983.4,22199.2,8889.28,17131.8,12145.5,18106,10118.9,13188.8,14912.8,20328.1,11569.5,14738.2,14906.3,11779.6,17028.2,24846.7,12286.5,21084.4,23716.2,12975.8,19276.4,16177.5,10280.6,12407.2,41063.1,12353,14420.8,14193.4,17087.2,12659.3,9881.43,14784.5,11819.8,10038.6,14995.4,13982.2,13615.8,12887.3,24963.5,10069,25285.4,18912.8,10158,13494.6,57433.2,13080.6,29138.1,14975.1,14209.6,9269.54,11876.2,23937.7,14912.8,28898.2,18388.2,13394.1,19290.1,13765.3,12163.2,7577.79,10730.5,14437.5,11573.8,21407.1,10562,13115.9,12240.9,32612.9,12386.2,24712.5,13143.9,14475.7,17620.3,17169.8,13927.5,43634,12666.6,14723.4,8136.75,8516.98,35772.4,15559.3,18429.5,17054.2,10912.9,17544.8,12042.3,14783.2,12166.8,12069.9,11475.1,9343.78,30174.7,13316.6,20495.8,10866.1,20570.2,11406.9,14883,11253.7,17549.1,16990.6,10236.9,12408.2,25465,12029.7,14278,8980.5,14926.6,10376.3,13474.4,9138.44,10596.2,13073.2,29525,21757.4,10247.3,12780,22378.7,13796.5,16769.9,17575.4,24357.3,18284.9,10654.8,11909.5,14997.5,9580.52,13656.8,19746.7,13263.9,10122.9,24313.6,13845.8,32186.2,34676.4,15075.4,11355.3,9928.96,19888.2,18212.8,12543.7,17402.3,9513.94,14409.9,10328.2,11336.9,9449.99,8934.16,19511.1,15122.9,8293.43,18942.3,14229.1,11223.4,31342.4,21373.6,11491.9,20211.9,8581.61,13177.2,10448.8,69890,13376.5,10423.2,9009.81,10401.9,30338.7,10829.6,16002.2,15382.7,9762.64,9767.55,11876.7,18404.1,15899.3,22763.6,12783.5,10377,7398.87,20821,18765.5,10164.7,11139,9964.09,17174.8,16784.8,18221.3,12141,10619.6,27635.1,11438.6,11375.2,11098.4,50390.5,10363.8,13225.4,13771.7,17579.2,13066.9,11109.1,11412.8,27197.3,20037.2,10408.8,8262.43,12387.8,14955.8,12626.3,15046.8,14526.4,15290.4,26149
6,2580,11742.4,3468.63,6897.58,29631,19484,12560.3,8753.28,21437.2,13990,8486.3,14070.4,13642.1,9751.94,9632.96,9926.27,13741.2,10789.4,7555.96,12242.1,12917.9,13325.8,11114,14530.3,10544.2,9443.61,15779.4,10260.8,9239.17,8316.35,12729.3,14811.4,10038.5,10853.4,19836.6,10965.3,11189,16593.4,7482.23,10782,10589.8,9876.21,8797.72,10605.3,9929.71,9437.04,8509.35,10530.9,12094.9,10640.7,8904.89,9714.22,9605.3,15850.4,7207.81,9259.75,14906.1,9951.16,14484.8,12875.3,14141.8,12898.7,14369.2,9852.9,11430.5,12785.6,8504.38,11817.1,8871.76,20350.9,6923.77,10977.5,15402.3,10206.8,7889.83,9645.17,9912.38,10782.1,23247.8,10386.9,10199.7,7924.39,12940.5,14838.6,10719.7,9046.93,16902.9,9102.56,16362.5,6984.55,10158.3,10861.4,10614.1,15731.1,8059.95,11569.4,9821.46,11943.2,10369.2,17990,10634,14346.2,7573.28,11544.6,12416.3,14537.5,13762.4,19162.7,10467.5,11678.8,12215.6,15688.1,17336.2,10490.3,7518.45,8590.99,24396.2,10600.8,9317.6,12161.2,11803.4,8723.87,8818.03,9085.46,10580.5,12308.9,11464.1,13142.9,16159.7,9852.65,14635.4,9926.07,17645.5,13518.6,7541.48,9294.63,13419.4,15244.2,10231.7,18771.6,9543.79,11226.7,6897.58,14098.5,16435.8,15219,10656,8427.81,11037.2,15569.6,12334.3,7377.24,10832.5,10684.1,10205.8,12733.2,7061.08,17221.7,11477.6,11173.1,11115.9,8083.04,9387.24,11742.1,13604.9,12603.1,7777.27,17377.2,9612.57,14576.9,7575.28,11906.3,15694.6,9753.12,14196.7,22600.8,9968.31,7644.33,8255.51,11481.6,12059.7,10046.4,9502.74,9193.23,10826.4,12552,10026.2,7486.42,10969.9,7431.63,9491.36,11308.4,13350.9,13378.9,10215.8,10929.2,19829.3,12208.6,9183.56,9441.65,12639,8161.47,9952.93,9039.95,8974.17,14114.5,20459.3,8780.49,9184.95,8214.58,9200.47,11619.6,9928.07,15572,11165.5,9837.92,10305.4,10709.7,13807.7,9719.28,9824.09,15995.5,10914.9,8686.76,19502.4,11525.5,18203.4,17885.2,18998,10696,10358.2,13986.6,9836.78,9282.03,10371.1,8500.62,11368.4,9399.59,11328,8265.06,11539.6,14817.6,13904.9,7429.79,13429.4,11183.2,9039.87,29631,13308.2,13220.8,13834.8,6943.02,7046.72,12952.9,10804.7,10473.4,7900.36,9631.73,12422.1,14998.7,10078.9,11937.4,10981.2,11085.1,9463.57,12264.8,12010.8,10655.8,11617.1,11501.8,8088.45,11169.8,20087.5,8239.2,9130.57,8823.33,8604.36,14331.4,9849.91,15570.8,8502.15,9718.07,17895,11070,11176.9,11109.8,27249,9393.12,13479.6,9159.06,7790.88,9620.32,15175.7,8765.41,10839,9966.81,9615.59,7793.02,10466.3,11363.9,12591.1,10452.7,11301.3,12890,14678
7,2960,10068.7,2402.59,5955.38,20444.2,10808.8,10484.4,9801.33,12254.5,14578.1,8014.37,16341.1,11155.7,9725.35,9477.13,8231.63,10045.1,9719.48,6921.48,13302.9,9813.92,9408.61,9898.5,14186.4,7687.28,11427.3,10155.2,9115.41,8186.72,8248.6,9918.1,13419.3,10610.6,11028,17766,10633.9,9078.44,14847.3,7297.35,10761.1,10420.6,10692.8,7809.21,10013.3,9700.34,7177.41,7850.01,7096.98,8816.96,7589.32,8459.96,8871.77,8530.15,8704.52,5955.38,7944.84,8524.96,8574.01,14521.1,11094.8,12539.1,8561.78,15277.3,9359.69,10074.8,8309.16,9575.75,9994.58,10974.1,7961.49,7075.31,8618.21,9382.88,9705.18,8365.02,6843.7,9196.43,9631.68,16446.1,8856.07,9337.9,7597.83,10226.7,9527.52,12408.7,8225.27,9674.66,8496.42,9190.3,6025.44,8886.61,9685.77,11826.4,11867.4,7518.5,10412.9,12446.1,10627.5,8548.61,8556.85,9033.09,15426.1,7736.43,9899.43,9983.4,12997.7,12324.8,16637,9745.9,13889.4,11915.9,16663.6,10550.5,9068.05,7890.27,9605.41,11989.8,11386.9,9312.82,13555.3,9531.49,8058.26,8976.19,8256.75,7678.27,11512,10336.3,9361.68,11680.5,10780.8,17533.9,7802.79,11665.8,8177.64,6881.32,7550.27,10375.5,15602.3,8651.08,8080.38,9746.05,8659.63,6387.59,13077,10075.9,12028.9,9756.55,7656.8,8400.72,10031.4,11489.4,8333.87,8972.51,10999.2,11407.7,8545.64,7172.62,16452.3,7911.01,8500.37,9648.18,7270.81,9030.96,14361.7,11129.6,10271.1,8779.06,10051.9,8386.36,17632.4,8221.97,8934.4,9050.14,11071.2,11563.2,8804.45,8896.96,7252.15,6652.7,11456.4,7589.03,11299.4,8085.68,7908.29,10250.3,12469,10824.6,7697.06,9411.7,7094.26,8971.29,8697.27,10644.2,10299.3,8070.37,9176.74,12714.7,8887.68,11946.3,9117.44,14014,7497.63,8074.49,9100.27,10389.9,8975.47,15953.2,9528.91,9192.03,7845.05,6500.47,10497,10355.8,11884.4,7964.67,9540.75,9626.49,14626.1,8225.7,9137.08,9048.28,8749.02,8568.57,7957.06,12332.4,9744.31,11732.4,12337.7,13387.5,9673.27,8451.27,11001,8353.06,8771.61,9263.5,8439.15,12831.3,9729.32,10745.7,11954.8,10722.2,11456.6,13431,9770.82,10627.5,7501.12,8282.93,13624.5,10374,10541,15278.4,8241.41,7679.34,13406.7,11247.2,9690.39,8455.22,7463.37,10074.8,11394.5,9658.02,9051.19,9532.63,9000.16,7394.95,10139.1,14190.6,8461.51,10416.2,8641.88,7993.45,11064.7,10329.4,8411.94,8634.27,8091.63,7751.48,10591,10060.2,12566.4,8042.99,8173.89,11848.7,10186.8,7775.2,9539.66,20414.2,8692.66,13888.9,6419.14,7664.89,11962.6,20444.2,9645.43,10588.7,7896.98,9782.89,7897.48,10010.3,8235.86,9174.2,9609.52,11490.8,10763,13365.8
8,3340,8646.13,1809.9,5407.9,22330.7,11074.5,9455.16,8250.75,10885.7,9323.52,6697.08,8675.16,11283.4,9017.73,9490.16,6984.12,9740.64,7705.76,5824.43,13745.7,8141.79,8345.42,8683.27,9634.01,6414.84,10051.2,8441.25,11403.8,6668.48,7276.62,10874.3,7949.76,11655.9,10585.8,9365.25,12757.8,8831.52,8687.63,6660.97,8669.74,7482.48,8382.06,6633.34,7646.56,7901.26,6834.58,7382.75,6943.58,8257.4,7560.29,8561.52,7658.44,6505.38,6906.93,6894.1,6319.27,8187.66,7330.28,8127.43,9787.25,9698.99,9635.15,7806.13,7227.24,6557.56,8452.03,9246.76,11321,10209,6209.46,6964.49,8728.03,8944.58,7728.39,9081.38,6647.13,8338.69,8018.57,15674.9,6654.4,8398.22,7417.09,8977.35,11701.8,8347.69,7625.31,7279.47,7464.65,7297.57,5959.25,8144.47,12588.1,9764.07,9712.25,7551.07,11999.6,9398.9,9282.92,7449.87,7016.18,7514.44,11139.9,7210.93,8158.37,8135.18,11245.5,9423.25,8183.1,8109.27,10608.4,11282.7,14532.4,7570.56,7878.56,6924.49,8459.26,8311.8,7932.97,9789.4,10866.8,8118.08,8116.4,8431.15,7489.2,6295.29,12028.2,10582.3,9468.5,9038.01,10686.4,8854.12,8587.68,10007,9093.6,6946.9,6230.22,9397.48,9271.08,8040.66,7466.75,8408.1,8553.96,5407.9,9117.87,8961.17,9025.9,10525.9,6752.74,7796.98,8040.18,10622.7,7270.09,7937.44,10567.4,7518.14,7679.07,6220.82,22330.7,7486.14,7515.42,9059.33,7200.05,7949.07,8909.5,7989.37,7799.02,7272.75,10311.4,7427.89,11044.9,7840.63,9168.26,9099.48,8729.28,10686.6,7764.43,10375.7,7440.07,6070.5,7806.09,6467.27,9649.33,7662.64,7374.23,9944.4,9496.22,7748.86,6273.96,8475.97,7946.83,7886.74,8118.63,9793.34,7614.73,7947.96,9133.3,10192.8,8422.04,9232.35,6282.08,12743.1,6825.31,6573.55,9419.26,8952.61,9762.2,12786.1,7763.75,8451.6,6669.64,9400.31,9251.48,8000.66,10269,7174.34,9975.22,10192.3,10042.9,9161.62,6448.6,7960.14,8297.51,6962.16,8518.98,9724.13,11377.4,9249.25,7882.15,8034.72,7687.84,7603.75,7954.76,6727.52,7682.6,6940.5,7362.21,6289.8,7416.39,9342.1,9350.45,12009.8,7505.43,9393.63,10191.4,7861.34,6382.38,8359.2,8001.75,8357.82,10165.7,11593.6,7916.95,8310.92,8840.31,9004.91,8393.02,6247.91,10416.8,9761.06,10134.4,9805.84,7632.56,6716.54,10941.3,8137.86,8660.66,8729.63,7776.34,9965.92,6813.28,7195.69,7344.69,8732.7,7665.36,7099.86,9586.99,7505.63,10835.1,7606.94,10197.5,8775.68,7561.75,9151.65,8256.88,7008.64,7309.07,11153.1,7931.2,11025,5926.3,10068.1,8577.72,14166.1,7386.85,8712.8,7920.38,8054.75,6658.96,7541.27,5581.48,8202.55,8079.53,9823.72,10245.8,10844.7
